Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
14505,03-05-2021,8:00 AM,Tamil Nadu,null,null,1072322,14346,1207112
14506,03-05-2021,8:00 AM,Telangana,null,null,373933,2417,456485
14507,03-05-2021,8:00 AM,Tripura,null,null,33782,399,35723
14508,03-05-2021,8:00 AM,Uttarakhand,null,null,135206,2802,191620
14509,03-05-2021,8:00 AM,Uttar Pradesh,null,null,1004447,13162,1313361
14510,03-05-2021,8:00 AM,West Bengal,null,null,733359,11539,863393
14511,04-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,5850,70,6150
14512,04-05-2021,8:00 AM,Andhra Pradesh,null,null,1003935,8207,1163994
14513,04-05-2021,8:00 AM,Arunachal Pradesh,null,null,17363,59,18958
14514,04-05-2021,8:00 AM,Assam,null,null,234237,1389,263450
14515,04-05-2021,8:00 AM,Bihar,null,null,398558,2821,509047
14516,04-05-2021,8:00 AM,Chandigarh,null,null,36746,507,45196
14517,04-05-2021,8:00 AM,Chhattisgarh,null,null,641449,9275,771701
14518,04-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,6334,4,8008
14519,04-05-2021,8:00 AM,Delhi,null,null,1105983,17414,1212989
14520,04-05-2021,8:00 AM,Goa,null,null,70929,1320,98088
14521,04-05-2021,8:00 AM,Gujarat,null,null,452275,7648,607422
14522,04-05-2021,8:00 AM,Haryana,null,null,418425,4626,527773
14523,04-05-2021,8:00 AM,Himachal Pradesh,null,null,83721,1612,107121
14524,04-05-2021,8:00 AM,Jammu and Kashmir,null,null,150231,2421,187219
14525,04-05-2021,8:00 AM,Jharkhand,null,null,188623,3073,251371
14526,04-05-2021,8:00 AM,Karnataka,null,null,1185299,16250,1646303
14527,04-05-2021,8:00 AM,Kerala,null,null,1313109,5450,1664789
14528,04-05-2021,8:00 AM,Ladakh,null,null,12884,148,14315
14529,04-05-2021,8:00 AM,Lakshadweep,null,null,1868,6,3080
14530,04-05-2021,8:00 AM,Madhya Pradesh,null,null,508775,5905,600430
14531,04-05-2021,8:00 AM,Maharashtra,null,null,4041158,70851,4771022
14532,04-05-2021,8:00 AM,Manipur,null,null,30030,422,32523
14533,04-05-2021,8:00 AM,Meghalaya,null,null,15606,185,17675
14534,04-05-2021,8:00 AM,Mizoram,null,null,5112,17,6556
14535,04-05-2021,8:00 AM,Nagaland,null,null,12752,115,14451
14536,04-05-2021,8:00 AM,Odisha,null,null,404063,2073,471536
14537,04-05-2021,8:00 AM,Puducherry,null,null,50698,848,62160
14538,04-05-2021,8:00 AM,Punjab,null,null,321861,9472,392042
14539,04-05-2021,8:00 AM,Rajasthan,null,null,452164,4712,651247
14540,04-05-2021,8:00 AM,Sikkim,null,null,6595,150,8468
14541,04-05-2021,8:00 AM,Tamil Nadu,null,null,1090338,14468,1228064
14542,04-05-2021,8:00 AM,Telangana,null,null,381365,2476,463361
14543,04-05-2021,8:00 AM,Tripura,null,null,33869,400,35994
14544,04-05-2021,8:00 AM,Uttarakhand,null,null,138657,2930,197023
14545,04-05-2021,8:00 AM,Uttar Pradesh,null,null,1043134,13447,1342413
14546,04-05-2021,8:00 AM,West Bengal,null,null,749296,11637,880894
14547,05-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,5879,70,6181
14548,05-05-2021,8:00 AM,Andhra Pradesh,null,null,1016142,8289,1184028
14549,05-05-2021,8:00 AM,Arunachal Pradesh,null,null,17501,59,19192
14550,05-05-2021,8:00 AM,Assam,null,null,237088,1430,267925
14551,05-05-2021,8:00 AM,Bihar,null,null,410484,2926,523841
14552,05-05-2021,8:00 AM,Chandigarh,null,null,37288,518,45976
14553,05-05-2021,8:00 AM,Chhattisgarh,null,null,653542,9485,787486
14554,05-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,6564,4,8174
14555,05-05-2021,8:00 AM,Delhi,null,null,1124771,17752,1232942
14556,05-05-2021,8:00 AM,Goa,null,null,72799,1372,100902
14557,05-05-2021,8:00 AM,Gujarat,null,null,464396,7779,620472
14558,05-05-2021,8:00 AM,Haryana,null,null,429950,4779,543559
14559,05-05-2021,8:00 AM,Himachal Pradesh,null,null,85713,1660,110945
14560,05-05-2021,8:00 AM,Jammu and Kashmir,null,null,152109,2458,191869
14561,05-05-2021,8:00 AM,Jharkhand,null,null,194433,3205,257345
14562,05-05-2021,8:00 AM,Karnataka,null,null,1210013,16538,1690934
14563,05-05-2021,8:00 AM,Kerala,null,null,1339257,5507,1701979
14564,05-05-2021,8:00 AM,Ladakh,null,null,13035,151,14560
14565,05-05-2021,8:00 AM,Lakshadweep,null,null,2078,6,3249
14566,05-05-2021,8:00 AM,Madhya Pradesh,null,null,520024,6003,612666
14567,05-05-2021,8:00 AM,Maharashtra,null,null,4107092,71742,4822902
14568,05-05-2021,8:00 AM,Manipur,null,null,30141,424,32956
14569,05-05-2021,8:00 AM,Meghalaya,null,null,15810,185,18014
14570,05-05-2021,8:00 AM,Mizoram,null,null,5168,17,6794
14571,05-05-2021,8:00 AM,Nagaland,null,null,12801,118,14717
14572,05-05-2021,8:00 AM,Odisha,null,null,410227,2088,479752
14573,05-05-2021,8:00 AM,Puducherry,null,null,51584,865,63298
14574,05-05-2021,8:00 AM,Punjab,null,null,327976,9645,399556
14575,05-05-2021,8:00 AM,Rajasthan,null,null,466310,4866,668221
14576,05-05-2021,8:00 AM,Sikkim,null,null,6617,151,8698
14577,05-05-2021,8:00 AM,Tamil Nadu,null,null,1109450,14612,1249292
14578,05-05-2021,8:00 AM,Telangana,null,null,389491,2527,469722
14579,05-05-2021,8:00 AM,Tripura,null,null,33929,400,36234
14580,05-05-2021,8:00 AM,Uttarakhand,null,null,144409,3015,204051
14581,05-05-2021,8:00 AM,Uttar Pradesh,null,null,1081817,13798,1368183
14582,05-05-2021,8:00 AM,West Bengal,null,null,765843,11744,898533
14583,06-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,5928,71,6223
14584,06-05-2021,8:00 AM,Andhra Pradesh,null,null,1027270,8374,1206232
14585,06-05-2021,8:00 AM,Arunachal Pradesh,null,null,17577,59,19412
14586,06-05-2021,8:00 AM,Assam,null,null,240004,1485,272751
14587,06-05-2021,8:00 AM,Bihar,null,null,422210,2987,538677
14588,06-05-2021,8:00 AM,Chandigarh,null,null,37898,532,46793
14589,06-05-2021,8:00 AM,Chhattisgarh,null,null,663694,9738,802643
14590,06-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,6722,4,8325
14591,06-05-2021,8:00 AM,Delhi,null,null,1143980,18063,1253902
14592,06-05-2021,8:00 AM,Goa,null,null,74991,1443,104398
14593,06-05-2021,8:00 AM,Gujarat,null,null,477391,7912,633427
14594,06-05-2021,8:00 AM,Haryana,null,null,440590,4960,558975
14595,06-05-2021,8:00 AM,Himachal Pradesh,null,null,87193,1692,114787
14596,06-05-2021,8:00 AM,Jammu and Kashmir,null,null,154447,2510,196585
14597,06-05-2021,8:00 AM,Jharkhand,null,null,200237,3346,263115
14598,06-05-2021,8:00 AM,Karnataka,null,null,1236854,16884,1741046
14599,06-05-2021,8:00 AM,Kerala,null,null,1362363,5565,1743932
14600,06-05-2021,8:00 AM,Ladakh,null,null,13166,151,14811
14601,06-05-2021,8:00 AM,Lakshadweep,null,null,2240,7,3376
14602,06-05-2021,8:00 AM,Madhya Pradesh,null,null,529667,6074,624985
14603,06-05-2021,8:00 AM,Maharashtra,null,null,4164098,72662,4880542
14604,06-05-2021,8:00 AM,Manipur,null,null,30262,434,33353
14605,06-05-2021,8:00 AM,Meghalaya,null,null,15957,191,18283
14606,06-05-2021,8:00 AM,Mizoram,null,null,5305,17,6964
14607,06-05-2021,8:00 AM,Nagaland,null,null,12848,118,15004
14608,06-05-2021,8:00 AM,Odisha,null,null,416403,2104,489641
14609,06-05-2021,8:00 AM,Puducherry,null,null,52517,883,65117
14610,06-05-2021,8:00 AM,Punjab,null,null,334677,9825,407509
14611,06-05-2021,8:00 AM,Rajasthan,null,null,483332,5021,685036
14612,06-05-2021,8:00 AM,Sikkim,null,null,6714,155,8919
14613,06-05-2021,8:00 AM,Tamil Nadu,null,null,1129512,14779,1272602
14614,06-05-2021,8:00 AM,Telangana,null,null,396042,2579,475748
14615,06-05-2021,8:00 AM,Tripura,null,null,34004,403,36534
14616,06-05-2021,8:00 AM,Uttarakhand,null,null,149166,3142,211834
14617,06-05-2021,8:00 AM,Uttar Pradesh,null,null,1122669,14151,1399294
14618,06-05-2021,8:00 AM,West Bengal,null,null,782916,11847,916635
14619,07-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,5958,72,6255
14620,07-05-2021,8:00 AM,Andhra Pradesh,null,null,1037411,8446,1228186
14621,07-05-2021,8:00 AM,Arunachal Pradesh,null,null,17717,59,19634
14622,07-05-2021,8:00 AM,Assam,null,null,242980,1531,277687
14623,07-05-2021,8:00 AM,Bihar,null,null,435574,3077,553803
14624,07-05-2021,8:00 AM,Chandigarh,null,null,38591,541,47552
14625,07-05-2021,8:00 AM,Chhattisgarh,null,null,675294,9950,816489
14626,07-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,6917,4,8502
14627,07-05-2021,8:00 AM,Delhi,null,null,1164008,18398,1273035
14628,07-05-2021,8:00 AM,Goa,null,null,77014,1501,108267
14629,07-05-2021,8:00 AM,Gujarat,null,null,490412,8035,645972
14630,07-05-2021,8:00 AM,Haryana,null,null,452836,5137,573815
14631,07-05-2021,8:00 AM,Himachal Pradesh,null,null,89236,1737,118729
14632,07-05-2021,8:00 AM,Jammu and Kashmir,null,null,157283,2562,201511
14633,07-05-2021,8:00 AM,Jharkhand,null,null,205977,3479,270089
14634,07-05-2021,8:00 AM,Karnataka,null,null,1255797,17212,1790104
14635,07-05-2021,8:00 AM,Kerala,null,null,1389515,5628,1786396
14636,07-05-2021,8:00 AM,Ladakh,null,null,13326,151,14909
14637,07-05-2021,8:00 AM,Lakshadweep,null,null,2374,8,3528
14638,07-05-2021,8:00 AM,Madhya Pradesh,null,null,542632,6160,637406
14639,07-05-2021,8:00 AM,Maharashtra,null,null,4227940,73515,4942736
14640,07-05-2021,8:00 AM,Manipur,null,null,30295,447,33733
14641,07-05-2021,8:00 AM,Meghalaya,null,null,16086,193,18630
14642,07-05-2021,8:00 AM,Mizoram,null,null,5351,17,7147
14643,07-05-2021,8:00 AM,Nagaland,null,null,12905,121,15271
14644,07-05-2021,8:00 AM,Odisha,null,null,423257,2121,500162
14645,07-05-2021,8:00 AM,Puducherry,null,null,53296,901,66627
14646,07-05-2021,8:00 AM,Punjab,null,null,339803,9979,416350
14647,07-05-2021,8:00 AM,Rajasthan,null,null,499376,5182,702568
14648,07-05-2021,8:00 AM,Sikkim,null,null,6769,158,9183
14649,07-05-2021,8:00 AM,Tamil Nadu,null,null,1151058,14974,1297500
14650,07-05-2021,8:00 AM,Telangana,null,null,405164,2625,481640
14651,07-05-2021,8:00 AM,Tripura,null,null,34153,404,36849
14652,07-05-2021,8:00 AM,Uttarakhand,null,null,154147,3293,220351
14653,07-05-2021,8:00 AM,Uttar Pradesh,null,null,1151571,14501,1425916
14654,07-05-2021,8:00 AM,West Bengal,null,null,800328,11964,935066
14655,08-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6030,72,6311
14656,08-05-2021,8:00 AM,Andhra Pradesh,null,null,1050160,8519,1245374
14657,08-05-2021,8:00 AM,Arunachal Pradesh,null,null,17849,60,19802
14658,08-05-2021,8:00 AM,Assam,null,null,246242,1578,283313
14659,08-05-2021,8:00 AM,Bihar,null,null,449063,3139,567269
14660,08-05-2021,8:00 AM,Chandigarh,null,null,39388,549,48442
14661,08-05-2021,8:00 AM,Chhattisgarh,null,null,688918,10158,830117
14662,08-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,7135,4,8596
14663,08-05-2021,8:00 AM,Delhi,null,null,1183093,18739,1292867
14664,08-05-2021,8:00 AM,Goa,null,null,79189,1557,112462
14665,08-05-2021,8:00 AM,Gujarat,null,null,503497,8154,658036
14666,08-05-2021,8:00 AM,Haryana,null,null,466420,5299,587682
14667,08-05-2021,8:00 AM,Himachal Pradesh,null,null,91600,1793,122906
14668,08-05-2021,8:00 AM,Jammu and Kashmir,null,null,160035,2612,206954
14669,08-05-2021,8:00 AM,Jharkhand,null,null,211270,3615,276062
14670,08-05-2021,8:00 AM,Karnataka,null,null,1284420,17804,1838885
14671,08-05-2021,8:00 AM,Kerala,null,null,1416177,5682,1824856
14672,08-05-2021,8:00 AM,Ladakh,null,null,13471,152,15023
14673,08-05-2021,8:00 AM,Lakshadweep,null,null,2493,9,3629
14674,08-05-2021,8:00 AM,Madhya Pradesh,null,null,547447,6244,649114
14675,08-05-2021,8:00 AM,Maharashtra,null,null,4265326,74413,4996758
14676,08-05-2021,8:00 AM,Manipur,null,null,30378,449,34333
14677,08-05-2021,8:00 AM,Meghalaya,null,null,16262,199,18927
14678,08-05-2021,8:00 AM,Mizoram,null,null,5459,17,7382
14679,08-05-2021,8:00 AM,Nagaland,null,null,13025,122,15580
14680,08-05-2021,8:00 AM,Odisha,null,null,431658,2140,512400
14681,08-05-2021,8:00 AM,Puducherry,null,null,54375,920,68373
14682,08-05-2021,8:00 AM,Punjab,null,null,344779,10144,424647
14683,08-05-2021,8:00 AM,Rajasthan,null,null,516306,5346,720799
14684,08-05-2021,8:00 AM,Sikkim,null,null,6893,160,9451
14685,08-05-2021,8:00 AM,Tamil Nadu,null,null,1173439,15171,1323965
14686,08-05-2021,8:00 AM,Telangana,null,null,413225,2666,487199
14687,08-05-2021,8:00 AM,Tripura,null,null,34270,405,37208
14688,08-05-2021,8:00 AM,Uttarakhand,null,null,158872,3430,229993
14689,08-05-2021,8:00 AM,Uttar Pradesh,null,null,1184688,14873,1453679
14690,08-05-2021,8:00 AM,West Bengal,null,null,818108,12076,954282
14691,09-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6056,74,6341
14692,09-05-2021,8:00 AM,Andhra Pradesh,null,null,1069432,8615,1265439
14693,09-05-2021,8:00 AM,Arunachal Pradesh,null,null,17984,60,20046
14694,09-05-2021,8:00 AM,Assam,null,null,249295,1628,289069
14695,09-05-2021,8:00 AM,Bihar,null,null,464025,3215,580217
14696,09-05-2021,8:00 AM,Chandigarh,null,null,40249,558,49312
14697,09-05-2021,8:00 AM,Chhattisgarh,null,null,701116,10381,842356
14698,09-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,7308,4,8737
14699,09-05-2021,8:00 AM,Delhi,null,null,1203253,19071,1310231
14700,09-05-2021,8:00 AM,Goa,null,null,82214,1612,116213
14701,09-05-2021,8:00 AM,Gujarat,null,null,518234,8273,669928
14702,09-05-2021,8:00 AM,Haryana,null,null,480786,5454,602349
14703,09-05-2021,8:00 AM,Himachal Pradesh,null,null,94607,1830,128330
14704,09-05-2021,8:00 AM,Jammu and Kashmir,null,null,162535,2672,211742
14705,09-05-2021,8:00 AM,Jharkhand,null,null,217223,3756,282174
14706,09-05-2021,8:00 AM,Karnataka,null,null,1319301,18286,1886448
14707,09-05-2021,8:00 AM,Kerala,null,null,1443633,5746,1866827
14708,09-05-2021,8:00 AM,Ladakh,null,null,13614,153,15179
14709,09-05-2021,8:00 AM,Lakshadweep,null,null,2708,9,3756
14710,09-05-2021,8:00 AM,Madhya Pradesh,null,null,551892,6334,660712
14711,09-05-2021,8:00 AM,Maharashtra,null,null,4347592,75277,5053336
14712,09-05-2021,8:00 AM,Manipur,null,null,30463,461,34775
14713,09-05-2021,8:00 AM,Meghalaya,null,null,16414,210,19302
14714,09-05-2021,8:00 AM,Mizoram,null,null,5583,17,7551
14715,09-05-2021,8:00 AM,Nagaland,null,null,13065,137,15913
14716,09-05-2021,8:00 AM,Odisha,null,null,439322,2161,524207
14717,09-05-2021,8:00 AM,Puducherry,null,null,55552,939,70076
14718,09-05-2021,8:00 AM,Punjab,null,null,351426,10315,433689
14719,09-05-2021,8:00 AM,Rajasthan,null,null,533973,5506,738786
14720,09-05-2021,8:00 AM,Sikkim,null,null,6958,165,9651
14721,09-05-2021,8:00 AM,Tamil Nadu,null,null,1196549,15412,1351362
14722,09-05-2021,8:00 AM,Telangana,null,null,421219,2704,492385
14723,09-05-2021,8:00 AM,Tripura,null,null,34402,406,37559
14724,09-05-2021,8:00 AM,Uttarakhand,null,null,163661,3548,238383
14725,09-05-2021,8:00 AM,Uttar Pradesh,null,null,1219409,15170,1480315
14726,09-05-2021,8:00 AM,West Bengal,null,null,836351,12203,973718
14727,10-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6088,76,6367
14728,10-05-2021,8:00 AM,Andhra Pradesh,null,null,1088264,8707,1287603
14729,10-05-2021,8:00 AM,Arunachal Pradesh,null,null,18172,60,20165
14730,10-05-2021,8:00 AM,Assam,null,null,253340,1676,292368
14731,10-05-2021,8:00 AM,Bihar,null,null,477389,3282,591476
14732,10-05-2021,8:00 AM,Chandigarh,null,null,41128,568,50207
14733,10-05-2021,8:00 AM,Chhattisgarh,null,null,714359,10570,851476
14734,10-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,7523,4,8847
14735,10-05-2021,8:00 AM,Delhi,null,null,1217991,19344,1323567
14736,10-05-2021,8:00 AM,Goa,null,null,85292,1679,118846
14737,10-05-2021,8:00 AM,Gujarat,null,null,533004,8394,681012
14738,10-05-2021,8:00 AM,Haryana,null,null,493425,5605,615897
14739,10-05-2021,8:00 AM,Himachal Pradesh,null,null,97069,1885,131423
14740,10-05-2021,8:00 AM,Jammu and Kashmir,null,null,164958,2726,216932
14741,10-05-2021,8:00 AM,Jharkhand,null,null,223684,3853,286343
14742,10-05-2021,8:00 AM,Karnataka,null,null,1351097,18776,1934378
14743,10-05-2021,8:00 AM,Kerala,null,null,1472951,5814,1902628
14744,10-05-2021,8:00 AM,Ladakh,null,null,13719,155,15317
14745,10-05-2021,8:00 AM,Lakshadweep,null,null,2856,9,3881
14746,10-05-2021,8:00 AM,Madhya Pradesh,null,null,556430,6420,671763
14747,10-05-2021,8:00 AM,Maharashtra,null,null,4407818,75849,5101737
14748,10-05-2021,8:00 AM,Manipur,null,null,30598,476,35354
14749,10-05-2021,8:00 AM,Meghalaya,null,null,16593,228,19720
14750,10-05-2021,8:00 AM,Mizoram,null,null,5755,21,7623
14751,10-05-2021,8:00 AM,Nagaland,null,null,13201,140,16150
14752,10-05-2021,8:00 AM,Odisha,null,null,447863,2180,534842
14753,10-05-2021,8:00 AM,Puducherry,null,null,56710,965,71709
14754,10-05-2021,8:00 AM,Punjab,null,null,357276,10506,442125
14755,10-05-2021,8:00 AM,Rajasthan,null,null,550853,5665,756707
14756,10-05-2021,8:00 AM,Sikkim,null,null,7074,167,9878
14757,10-05-2021,8:00 AM,Tamil Nadu,null,null,1220064,15648,1380259
14758,10-05-2021,8:00 AM,Telangana,null,null,428865,2739,497361
14759,10-05-2021,8:00 AM,Tripura,null,null,34532,410,37692
14760,10-05-2021,8:00 AM,Uttarakhand,null,null,166431,3728,244273
14761,10-05-2021,8:00 AM,Uttar Pradesh,null,null,1254045,15464,1503490
14762,10-05-2021,8:00 AM,West Bengal,null,null,854805,12327,993159
14763,11-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6125,78,6398
14764,11-05-2021,8:00 AM,Andhra Pradesh,null,null,1104431,8791,1302589
14765,11-05-2021,8:00 AM,Arunachal Pradesh,null,null,18351,64,20370
14766,11-05-2021,8:00 AM,Assam,null,null,257571,1753,298171
14767,11-05-2021,8:00 AM,Bihar,null,null,493189,3357,601650
14768,11-05-2021,8:00 AM,Chandigarh,null,null,41842,575,51070
14769,11-05-2021,8:00 AM,Chhattisgarh,null,null,727497,10742,863343
14770,11-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,7722,4,8928
14771,11-05-2021,8:00 AM,Delhi,null,null,1231297,19663,1336218
14772,11-05-2021,8:00 AM,Goa,null,null,87659,1729,121650
14773,11-05-2021,8:00 AM,Gujarat,null,null,547935,8511,692604
14774,11-05-2021,8:00 AM,Haryana,null,null,509617,5766,628615
14775,11-05-2021,8:00 AM,Himachal Pradesh,null,null,99427,1938,135782
14776,11-05-2021,8:00 AM,Jammu and Kashmir,null,null,167813,2782,220546
14777,11-05-2021,8:00 AM,Jharkhand,null,null,230646,3982,292530
14778,11-05-2021,8:00 AM,Karnataka,null,null,1383285,19372,1973683
14779,11-05-2021,8:00 AM,Kerala,null,null,1504160,5879,1930115
14780,11-05-2021,8:00 AM,Ladakh,null,null,13825,157,15429
14781,11-05-2021,8:00 AM,Lakshadweep,null,null,2980,10,3982
14782,11-05-2021,8:00 AM,Madhya Pradesh,null,null,563754,6501,681478
14783,11-05-2021,8:00 AM,Maharashtra,null,null,4469425,76398,5138973
14784,11-05-2021,8:00 AM,Manipur,null,null,30685,489,35778
14785,11-05-2021,8:00 AM,Meghalaya,null,null,16834,233,20129
14786,11-05-2021,8:00 AM,Mizoram,null,null,5920,22,7796
14787,11-05-2021,8:00 AM,Nagaland,null,null,13249,150,16283
14788,11-05-2021,8:00 AM,Odisha,null,null,457569,2197,544873
14789,11-05-2021,8:00 AM,Puducherry,null,null,57818,988,72975
14790,11-05-2021,8:00 AM,Punjab,null,null,364170,10704,450674
14791,11-05-2021,8:00 AM,Rajasthan,null,null,564352,5825,773194
14792,11-05-2021,8:00 AM,Sikkim,null,null,7215,169,9924
14793,11-05-2021,8:00 AM,Tamil Nadu,null,null,1240968,15880,1409237
14794,11-05-2021,8:00 AM,Telangana,null,null,436619,2771,502187
14795,11-05-2021,8:00 AM,Tripura,null,null,34682,413,38158
14796,11-05-2021,8:00 AM,Uttarakhand,null,null,171438,3896,249814
14797,11-05-2021,8:00 AM,Uttar Pradesh,null,null,1283754,15742,1524767
14798,11-05-2021,8:00 AM,West Bengal,null,null,873480,12461,1012604
14799,12-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6149,78,6426
14800,12-05-2021,8:00 AM,Andhra Pradesh,null,null,1118933,8899,1322934
14801,12-05-2021,8:00 AM,Arunachal Pradesh,null,null,18583,68,20575
14802,12-05-2021,8:00 AM,Assam,null,null,261980,1838,304429
14803,12-05-2021,8:00 AM,Bihar,null,null,507041,3429,612570
14804,12-05-2021,8:00 AM,Chandigarh,null,null,42647,585,51857
14805,12-05-2021,8:00 AM,Chhattisgarh,null,null,740283,10941,873060
14806,12-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,7914,4,9021
14807,12-05-2021,8:00 AM,Delhi,null,null,1244880,20010,1348699
14808,12-05-2021,8:00 AM,Goa,null,null,90134,1804,124774
14809,12-05-2021,8:00 AM,Gujarat,null,null,563133,8629,703594
14810,12-05-2021,8:00 AM,Haryana,null,null,525345,5910,640252
14811,12-05-2021,8:00 AM,Himachal Pradesh,null,null,102525,2002,140759
14812,12-05-2021,8:00 AM,Jammu and Kashmir,null,null,171350,2847,224898
14813,12-05-2021,8:00 AM,Jharkhand,null,null,238277,4085,296895
14814,12-05-2021,8:00 AM,Karnataka,null,null,1405869,19852,2013193
14815,12-05-2021,8:00 AM,Kerala,null,null,1537138,5958,1967405
14816,12-05-2021,8:00 AM,Ladakh,null,null,13955,157,15564
14817,12-05-2021,8:00 AM,Lakshadweep,null,null,2980,10,3982
14818,12-05-2021,8:00 AM,Madhya Pradesh,null,null,573271,6595,691232
14819,12-05-2021,8:00 AM,Maharashtra,null,null,4541391,77191,5179929
14820,12-05-2021,8:00 AM,Manipur,null,null,30880,509,36370
14821,12-05-2021,8:00 AM,Meghalaya,null,null,17040,242,20579
14822,12-05-2021,8:00 AM,Mizoram,null,null,6002,23,8035
14823,12-05-2021,8:00 AM,Nagaland,null,null,13315,156,16552
14824,12-05-2021,8:00 AM,Odisha,null,null,465133,2215,554666
14825,12-05-2021,8:00 AM,Puducherry,null,null,59177,1018,75024
14826,12-05-2021,8:00 AM,Punjab,null,null,371494,10918,459268
14827,12-05-2021,8:00 AM,Rajasthan,null,null,577550,5994,789274
14828,12-05-2021,8:00 AM,Sikkim,null,null,7249,177,10165
14829,12-05-2021,8:00 AM,Tamil Nadu,null,null,1260150,16178,1438509
14830,12-05-2021,8:00 AM,Telangana,null,null,444049,2803,506988
14831,12-05-2021,8:00 AM,Tripura,null,null,34819,422,38574
14832,12-05-2021,8:00 AM,Uttarakhand,null,null,176420,4014,256934
14833,12-05-2021,8:00 AM,Uttar Pradesh,null,null,1313112,16043,1545212
14834,12-05-2021,8:00 AM,West Bengal,null,null,892474,12593,1032740
14835,13-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6175,81,6470
14836,13-05-2021,8:00 AM,Andhra Pradesh,null,null,1138028,8988,1344386
14837,13-05-2021,8:00 AM,Arunachal Pradesh,null,null,18691,69,20854
14838,13-05-2021,8:00 AM,Assam,null,null,265860,1909,310086
14839,13-05-2021,8:00 AM,Bihar,null,null,519306,3503,622433
14840,13-05-2021,8:00 AM,Chandigarh,null,null,43506,599,52633
14841,13-05-2021,8:00 AM,Chhattisgarh,null,null,749318,11094,883210
14842,13-05-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,8086,4,9150
14843,13-05-2021,8:00 AM,Delhi,null,null,1258951,20310,1361986
14844,13-05-2021,8:00 AM,Goa,null,null,92974,1874,127639
14845,13-05-2021,8:00 AM,Gujarat,null,null,578397,8731,714611
14846,13-05-2021,8:00 AM,Haryana,null,null,539609,6075,652742
14847,13-05-2021,8:00 AM,Himachal Pradesh,null,null,104714,2068,145736
14848,13-05-2021,8:00 AM,Jammu and Kashmir,null,null,174953,2912,229407
14849,13-05-2021,8:00 AM,Jharkhand,null,null,246608,4182,301257
14850,13-05-2021,8:00 AM,Karnataka,null,null,1440621,20368,2053191
14851,13-05-2021,8:00 AM,Kerala,null,null,1571738,6053,2010934
14852,13-05-2021,8:00 AM,Ladakh,null,null,14102,158,15807
14853,13-05-2021,8:00 AM,Lakshadweep,null,null,3171,11,4202
14854,13-05-2021,8:00 AM,Madhya Pradesh,null,null,583595,6679,700202
14855,13-05-2021,8:00 AM,Maharashtra,null,null,4600196,78007,5226710
14856,13-05-2021,8:00 AM,Manipur,null,null,31238,526,37036
14857,13-05-2021,8:00 AM,Meghalaya,null,null,17354,250,20985
14858,13-05-2021,8:00 AM,Mizoram,null,null,6120,23,8176
14859,13-05-2021,8:00 AM,Nagaland,null,null,13428,165,16890
14860,13-05-2021,8:00 AM,Odisha,null,null,473680,2232,565648
14861,13-05-2021,8:00 AM,Puducherry,null,null,60424,1045,77031
14862,13-05-2021,8:00 AM,Punjab,null,null,376465,11111,467539
14863,13-05-2021,8:00 AM,Rajasthan,null,null,590390,6158,805658
14864,13-05-2021,8:00 AM,Sikkim,null,null,7343,183,10392
14865,13-05-2021,8:00 AM,Tamil Nadu,null,null,1279658,16471,1468864
14866,13-05-2021,8:00 AM,Telangana,null,null,449744,2834,511711
14867,13-05-2021,8:00 AM,Tripura,null,null,34946,424,39054
14868,13-05-2021,8:00 AM,Uttarakhand,null,null,183478,4123,264683
14869,13-05-2021,8:00 AM,Uttar Pradesh,null,null,1340251,16369,1563235
14870,13-05-2021,8:00 AM,West Bengal,null,null,911705,12728,1053117
14871,14-05-2021,8:00 AM,Andaman and Nicobar Islands,null,null,6213,83,6510
14872,14-05-2021,8:00 AM,Andhra Pradesh,null,null,1156666,9077,1366785
14873,14-05-2021,8:00 AM,Arunachal Pradesh,null,null,18871,72,21110
14874,14-05-2021,8:00 AM,Assam,null,null,270079,1984,315554
14875,14-05-2021,8:00 AM,Bihar,null,null,530314,3593,630185
